00561313620000100642268947	00561313620000100642268947	00561313620000100642268947	00561313620000100642268947	096619738397	096619738397	096619738397	096619738397	817974021258	817974021258	817974021258	817974021258	858612003144	858612003144	858612003144	858612003144	03014301	03014301	03014301	03014301	X000VGHSGD	X000VGHSGD	X000VGHSGD	X000VGHSGD	X001O78ZC9	X001O78ZC9	X001O78ZC9	X001O78ZC9	X0016FAXSX	X0016FAXSX	X0016FAXSX	X0016FAXSX	1679571000000005354125	1679571000000005354125	1679571000000005354125	1679571000000005354125	95173000001121058025	95173000001121058025	95173000001121058025	95173000001121058025
0.15946	0.123789	0.133386	0.105128	0.053903	0.063609	0.068369	0.063083	0.02111	0.026091	0.030805	0.029276	0.035643	0.034151	0.035882	0.032704	0.021664	0.023744	0.029864	0.022664	0.024054	0.035151	0.030016	0.033032	0.018593	0.025961	0.034992	0.029692	0.017308	0.024158	0.027086	0.040672	0.032568	0.049896	0.050502	0.042225	0.065236	0.081404	0.06803	0.063043
itf	itf	itf	itf	upca	upca	upca	upca	upca	upca	upca	upca	upca	upca	upca	upca	upce	upce	upce	upce	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128	code128
