00561313620000100642268947	00561313620000100642268947	00561313620000100642268947	00561313620000100642268947	096619738397	096619738397	096619738397	096619738397	817974021258	817974021258	817974021258	817974021258	0269	0269	0269	858612003144	03014301	03014301	03014301	03014301	X000VGHSGD	X000VGHSGD	X000VGHSGD	X000VGHSGD	X001O78ZC9	X001O78ZC9	X001O78ZC9	X001O78ZC9	X0016FAXSX	X0016FAXSX	X0016FAXSX	X0016FAXSX	1679571000000005354125	1679571000000005354125	1679571000000005354125	1679571000000005354125	95173000001121058025	95173000001121058025	95173000001121058025	95173000001121058025
0.132475	0.079796	0.084649	0.092237	0.017741	0.01809	0.017307	0.023349	0.041982	0.075313	0.041449	0.05074	0.124169	0.111252	0.125523	0.124204	0.036243	0.033759	0.03232	0.034903	0.097854	0.091492	0.20464	0.090341	0.183831	0.057049	0.039259	0.03967	0.138906	0.181172	0.187116	0.139419	0.056093	0.061875	0.037119	0.047103	0.022252	0.016916	0.018591	0.080974
ITF	ITF	ITF	ITF	UPC_A	UPC_A	UPC_A	UPC_A	UPC_A	UPC_A	UPC_A	UPC_A	ITF	ITF	ITF	UPC_A	UPC_E	UPC_E	UPC_E	UPC_E	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128	CODE_128
